"region","id","d13C","d15N","d34S","FA_C16_0","FA_C16_1","FA_C18_0","FA_C18_1","FA_C18_2n6","FA_C18_3n3","FA_C18_4n3","FA_C20_1","FA_C20_4n3","FA_C20_5n3","FA_C22_1","FA_C22_5n3","FA_C22_6n3","FA_C24_1"
"US","US-24",0.550680785794229,1.0806367049443,-0.338726843918533,0.384445187094461,-0.27768603307434,-0.0891525649586552,1.0823868211931,1.41871695154259,1.29328806201631,4.16617678719421,-1.11919566790054,3.92001551108722,0.499639860009257,-1.06040665279404,1.01048255100233,-0.0539563105611756,-1.94393445607587
"US","US-25",0.534508875670464,1.89749127457355,-0.615891366844587,1.43790204026522,-0.683747470934521,1.7628792324636,-1.07448775522894,-0.0675360731094081,-1.72511108638965,-0.267313690255106,-1.16786386152628,-0.23663643914541,0.685964261255867,-1.20252580970885,0.272922219909847,1.63977147612031,-0.729547073973638
"US","US-26",0.634774718437893,1.70369207512721,-0.23402024636868,-0.236032455470599,0.392380648793942,-0.332263108294675,0.171612009871542,1.64756020775839,-0.243264855704174,-1.1866330796111,-0.0933238496237014,-0.700910498737618,0.168214885755741,0.0188806775571205,0.201902062881267,0.0723650195143361,-0.611890310238651
"US","US-27",0.0741485008134624,0.276460587615259,-0.0769603500440428,0.44758130907486,-0.752348211422979,-0.551006709283889,-0.513125563201062,-0.208894536760312,0.380735247517956,0.118991946979594,0.112689044399641,0.0170894685141689,0.193292004553311,0.175193775052695,-0.312510406126857,-0.0941247425356226,0.207131076534631
"US","US-28",1.09729134797805,1.17663070093174,-0.212463005696763,1.13042662098696,-0.726816004993113,1.38194866264654,-0.987771202543502,0.138298754098973,-0.856809009809133,-0.743023717723314,-1.11840792792444,-0.79979745220818,0.858417815602012,-1.20635933426232,0.29187481759041,1.93939107058085,-0.174026338100974
"US","US-29",-1.16677606935143,0.410489940503493,-0.175507735973261,-0.589387252862395,0.406267856728354,-0.697463384033423,0.817710988201354,0.109245581662703,0.197848150569118,-0.378631240614194,0.126929769064392,0.55530746126611,0.0935197751089297,-0.0225360995366048,0.45171732692031,-0.363000826327648,-0.539515235637655
"US","US-3",-0.419633821632752,-1.04753207402324,1.28730502391435,-0.358437705370616,-1.26866438039366,0.321767486104831,-1.56299209891663,-0.0389690432592335,-0.126246195269563,0.133330704994952,0.418611127353081,1.34212177272952,-0.584729408896312,0.723507998414569,0.0437130157458949,0.397812792399012,0.713378019821635
"US","US-30",0.153929924090821,1.66565671822642,-0.153950495301354,-0.506815431476888,0.995930277059178,-0.389722752580288,0.841213924667411,0.629940563783622,-0.259959771338528,-1.49607598606833,0.0804952885484141,-1.01908948569275,-0.779026526845964,0.185825039874829,-0.0796889390658556,-0.0955793024534251,0.27377271926113
"US","US-4",-0.037976742711423,-0.205320599793404,1.9032261859722,0.173342749542657,-1.00832379599489,1.05420446727681,0.529868011410394,-0.839950516378004,-0.832633127982874,-1.80293173176688,0.462725632429721,-0.88480220907345,-1.32353173609713,-0.253042160584203,-1.24181130137042,0.292741857436468,-0.0889020550500156
"US","US-5",0.739353070571737,-0.578429338914602,1.20723527284672,-0.786246344855813,-0.655890371443882,0.00457463837347871,-0.265955028833731,-0.0504422114343652,0.0630853122246541,-1.32125816726332,0.987226409517191,-0.459471998165919,-1.55397951000102,0.771727413634237,-0.704647676584256,-0.248551305734078,1.17926585013534
